level,unit,#,word,pos,translation,phonetic
4,6,3178,It turned out that ...,expression,结果表明 ...,ɪt tɜrnd aʊt ðæt ...
4,6,3179,off the wall,expression,离开墙壁,ɔf ðə wɔl
4,6,3180,out of nowhere,expression,从哪儿冒出来,aʊt ʌv ˈnoʊˌwɛr
4,6,3181,out of the blue,expression,出乎意料,aʊt ʌv ðə blu
4,7,3182,camera store,noun,相机店,ˈkæmərə stɔr
4,7,3183,copy shop,noun,复制店,ˈkɑpi ʃɑp
4,7,3184,dry cleaner's,noun,干洗店,draɪ ˈklinərz
4,7,3185,garage,noun,车库,gəˈrɑʒ
4,7,3186,hairdresser,noun,美发师,ˈhɛrˌdrɛsər
4,7,3187,hair salon,noun,美发沙龙,hɛr səˈlɑn
4,7,3188,interior designer,noun,室内设计师,ɪnˈtɪriər dɪˈzaɪnər
4,7,3189,optometrist,noun,验光师,ɑpˈtɑmətrɪst
4,7,3190,brakes,noun,刹车,breɪks
4,7,3191,ceiling fan,noun,吊扇,ˈsilɪŋ fæn
4,7,3192,dishwasher,noun,洗碗机,ˈdɪˌʃwɑʃər
4,7,3193,doorknob,noun,门把手,ˈdurnɑb
4,7,3194,hammer,noun,锤子,ˈhæmər
4,7,3195,memory card,noun,存储卡,ˈmɛməri kɑrd
4,7,3196,microwave,noun,微波,ˈmaɪkrəˌweɪv
4,7,3197,screwdriver,noun,螺丝刀,ˈskruˌdraɪvər
4,7,3198,showerhead,noun,花洒头,ˈʃaʊ.ɚ.hed
4,7,3199,washer,noun,垫圈,ˈwɑʃər
4,7,3200,water damage,noun,水损害,ˈwɔtər ˈdæməʤ
4,7,3201,need (adjusting),verb,需要（调整）,nid (əˈʤʌstɪŋ)
4,7,3202,need to be (replaced),verb,需要（替换）,nid tu bi (ˌriˈpleɪst)
4,7,3203,get someone to do something,verb,让某人做某事,gɛt ˈsʌmˌwʌn tu du ˈsʌmθɪŋ
4,7,3204,have someone do something,verb,让某人做某事,hæv ˈsʌmˌwʌn du ˈsʌmθɪŋ
4,7,3205,get something done,verb,做某事,gɛt ˈsʌmθɪŋ dʌn
4,7,3206,have something done,verb,完成某事,hæv ˈsʌmθɪŋ dʌn
4,7,3207,dent,noun,凹痕,dɛnt
4,7,3208,hole,noun,孔,hoʊl
4,7,3209,leak,noun,泄漏,lik
4,7,3210,scratch,noun,刮,skræʧ
4,7,3211,stain,noun,弄脏,steɪn
4,7,3212,tear,noun,眼泪,tɛr
4,7,3213,dented,adjective,凹,ˈdɛntɪd
4,7,3214,leaking,adjective,漏水,ˈlikɪŋ
4,7,3215,loose,adjective,疏松,lus
4,7,3216,scratched,adjective,抓,skræʧt
4,7,3217,stained,adjective,沾了,steɪnd
4,7,3218,torn,adjective,撕裂,tɔrn
4,7,3219,cut your own hair / bangs,verb,剪自己的头发/刘海,kʌt jʊər oʊn hɛr / bæŋz
4,7,3220,do your own car repairs,verb,自己修理汽车,du jʊər oʊn kɑr rɪˈpɛrz
4,7,3221,do your own decorating,verb,做你自己的装饰,du jʊər oʊn ˈdɛkəˌreɪtɪŋ
4,7,3222,fix something yourself,verb,自己修理一些东西,fɪks ˈsʌmθɪŋ jərˈsɛlf
4,7,3223,iron your own clothes,verb,熨自己的衣服,ˈaɪərn jʊər oʊn kloʊðz
4,7,3224,be (a half hour) slow,verb,慢了（半小时）,bi (ə hæf ˈaʊər) sloʊ
4,7,3225,build a new house,verb,盖新房子,bɪld ə nu haʊs
4,7,3226,decorate a house,verb,装饰房子,ˈdɛkəˌreɪt ə haʊs
4,7,3227,fall off,verb,掉下来,fɔl ɔf
4,7,3228,file (papers),verb,文件,faɪl (ˈpeɪpərz)
4,7,3229,flood (the apartment),verb,淹了（公寓）,flʌd (ði əˈpɑrtmənt)
4,7,3230,make a funny noise,verb,发出有趣的声音,meɪk ə ˈfʌni nɔɪz
4,7,3231,pick (curtains) out,verb,挑选（窗帘）,pɪk (ˈkɜrtənz) aʊt
4,7,3232,repair (water damage),verb,修理（水导致的损坏）,rɪˈpɛr (ˈwɔtər ˈdæməʤ)
4,7,3233,replace (a washer),verb,更换（洗衣机）,ˌriˈpleɪs (ə ˈwɑʃər)
4,7,3234,tear a curtain,verb,撕开窗帘,tɛr ə ˈkɜrtən
4,7,3235,tune (a piano),verb,为（钢琴）调音,tun (ə piˈænoʊ)
4,7,3236,adjust the brakes,verb,调整刹车,əˈʤʌst ðə breɪks
4,7,3237,break down,verb,分解,breɪk daʊn
4,7,3238,change a tire,verb,换轮胎,ʧeɪnʤ ə ˈtaɪər
4,7,3239,do routine things like put,verb,做常规的事情，例如放,du ruˈtin θɪŋz laɪk pʊt
4,7,3240,oil in the car,verb,车里的油,ɔɪl ɪn ðə kɑr
4,7,3241,have a flat tire,verb,轮胎漏气,hæv ə flæt ˈtaɪər
4,7,3242,service a car,verb,服务汽车,ˈsɜrvəs ə kɑr
4,7,3243,take a look at (a car),verb,看看（汽车）有没有毛病,teɪk ə lʊk æt (ə kɑr)
4,7,3244,adjust (the TV screen),verb,调整（电视屏幕）,əˈʤʌst (ðə ˈtiˈvi skrin)
4,7,3245,be dead (a battery / phone),verb,（电池/手机）没电了,bi dɛd (ə ˈbætəri / foʊn)
4,7,3246,fall apart,verb,散架,fɔl əˈpɑrt
4,7,3247,flicker on and off,verb,闪烁开和关,ˈflɪkər ɑn ænd ɔf
4,7,3248,get a shock,verb,震惊,gɛt ə ʃɑk
4,7,3249,keep (flickering),verb,一直（闪烁）,kip (ˈflɪkərɪŋ)
4,7,3250,recharge (a cell phone),verb,为（手机）充电,riˈʧɑrʤ (ə sɛl foʊn)
4,7,3251,turn on,verb,打开,tɜrn ɑn
4,7,3252,upgrade (computer memory),verb,升级（计算机内存）,əpˈgreɪd (kəmˈpjutər ˈmɛməri)
4,7,3253,built / built (build),verb,建设,bɪlt / bɪlt (bɪld)
4,7,3254,tore / torn (tear),verb,撕裂/撕裂,tɔr / tɔrn (tɛr)
4,7,3255,I'll never try that again.,expression,我再也不会尝试了。,aɪl ˈnɛvər traɪ ðæt əˈgɛn.
4,7,3256,It saves me money.,expression,它为我省钱。,ɪt seɪvz mi ˈmʌni.
4,7,3257,Not anymore.,expression,不再。,nɑt ˌɛniˈmɔr.
4,8,3258,aggression,noun,侵略,əˈgrɛʃən
4,8,3259,confidence,noun,置信度,ˈkɑnfədəns
4,8,3260,determination,noun,判定,dɪˌtɜrməˈneɪʃən
4,8,3261,flexibility,noun,灵活性,ˌflɛksəˈbɪləti
4,8,3262,honesty,noun,诚实,ˈɑnəsti
4,8,3263,intelligence,noun,情报,ɪnˈtɛləʤəns
4,8,3264,realism,noun,现实主义,ˈriəlɪzm
4,8,3265,self-discipline,noun,自律,sɛlf-ˈdɪsəplən
4,8,3266,self-esteem,noun,自尊心,sɛlf-əˈstim
4,8,3267,sensitivity,noun,灵敏度,ˌsɛnsɪˈtɪvɪti
4,8,3268,sympathy,noun,同情,ˈsɪmpəθi
4,8,3269,anger,noun,愤怒,ˈæŋgər
4,8,3270,depression,noun,萧条,dɪˈprɛʃən
4,8,3271,grief,noun,悲痛,grif
4,8,3272,guilt,noun,有罪,gɪlt
4,8,3273,happiness,noun,幸福,ˈhæpinəs
4,8,3274,hate,noun,讨厌,heɪt
4,8,3275,jealousy,noun,妒忌,ˈʤɛləsi
4,8,3276,sadness,noun,悲伤,ˈsædnəs
4,8,3277,shame,noun,耻辱,ʃeɪm
4,8,3278,almost,adverb,几乎,ˈɔlˌmoʊst
4,8,3279,either way,adverb,无论哪种方式,ˈiðər weɪ
4,8,3280,emotionally,adverb,情感上,ɪˈmoʊʃnəli
4,8,3281,normally,adverb,一般,ˈnɔrməli
4,8,3282,aggressive,adjective,好斗的,əˈgrɛsɪv
4,8,3283,confident,adjective,信心,ˈkɑnfədənt
4,8,3284,decisive,adjective,决定性,dɪˈsaɪsɪv
4,8,3285,determined,adjective,决心,dɪˈtɜrmənd
4,8,3286,emotional,adjective,情感的,ɪˈmoʊʃənəl
4,8,3287,flexible,adjective,灵活,ˈflɛksəbəl
4,8,3288,honest,adjective,诚实,ˈɑnəst
4,8,3289,impulsive,adjective,浮躁,ɪmˈpʌlsɪv
4,8,3290,intelligent,adjective,智能,ɪnˈtɛləʤənt
4,8,3291,motivated,adjective,有动力,ˈmoʊtəˌveɪtəd
4,8,3292,optimistic,adjective,乐观的,ˌɑptəˈmɪstɪk
4,8,3293,positive,adjective,正,ˈpɑzətɪv
4,8,3294,realistic,adjective,现实的,ˌriəˈlɪstɪk
4,8,3295,rude,adjective,无礼,rud
4,8,3296,self-disciplined,adjective,自律的,sɛlf-ˈdɪsəplənd
4,8,3297,sensitive (to),adjective,敏感在）,ˈsɛnsətɪv (tu)
4,8,3298,sympathetic,adjective,同情的,ˌsɪmpəˈθɛtɪk
4,8,3299,angry,adjective,愤怒,ˈæŋgri
4,8,3300,ashamed,adjective,羞愧,əˈʃeɪmd
4,8,3301,depressed,adjective,郁闷,dɪˈprɛst
4,8,3302,(feel) guilty,adjective,（感到）内疚,(fil) ˈgɪlti
4,8,3303,jealous,adjective,妒,ˈʤɛləs
4,8,3304,sad,adjective,伤心,sæd
4,8,3305,stressed out,adjective,压力很大,strɛst aʊt
4,8,3306,upset,adjective,烦乱,əpˈsɛt
4,8,3307,be off somewhere sulking,verb,不在某处生闷气,bi ɔf ˈsʌmˌwɛr ˈsʌlkɪŋ
4,8,3308,control your anger,verb,控制你的愤怒,kənˈtroʊl jʊər ˈæŋgər
4,8,3309,express anger in private,verb,私下表达愤怒,ɪkˈsprɛs ˈæŋgər ɪn ˈpraɪvət
4,8,3310,hang up on someone,verb,挂上某人,hæŋ ʌp ɑn ˈsʌmˌwʌn
4,8,3311,have a fight,verb,打了一架,hæv ə faɪt
4,8,3312,have an argument,verb,吵架,hæv ən ˈɑrgjəmənt
4,8,3313,lose your temper,verb,发脾气,luz jʊər ˈtɛmpər
4,8,3314,mope,verb,烦恼,moʊp
4,8,3314.1,sulk,verb,闷闷不乐,sʌlk
4,8,3314.2,upset (someone),verb,使（某人）生气,əpˈsɛt (ˈsʌmˌwʌn)
4,8,3315,yell at someone,verb,对某人大喊,jɛl æt ˈsʌmˌwʌn
4,8,3316,cope with aggression,verb,应对侵略,koʊp wɪð əˈgrɛʃən
4,8,3317,criticize have no sympathy for,verb,批评没有同情,ˈkrɪtɪˌsaɪz hæv noʊ ˈsɪmpəθi fɔr
4,8,3318,have something on your mind,verb,你有什么想法,hæv ˈsʌmθɪŋ ɑn jʊər maɪnd
4,8,3319,hug someone,verb,拥抱某人,hʌg ˈsʌmˌwʌn
4,8,3320,hurt someone's feelings,verb,伤害某人的感情,hɜrt ˈsʌmˌwʌnz ˈfilɪŋz
4,8,3321,laugh out loud,verb,大声地笑,læf aʊt laʊd
4,8,3322,make a complaint,verb,投诉,meɪk ə kəmˈpleɪnt
4,8,3323,manage your emotions,verb,控制你的情绪,ˈmænəʤ jʊər ɪˈmoʊʃənz
4,8,3324,achieve your goals,verb,实现你的目标,əˈʧiv jʊər goʊlz
4,8,3325,annoy apologize borrow (a book),verb,生气道歉借书,əˈnɔɪ əˈpɑləˌʤaɪz ˈbɑˌroʊ (ə bʊk)
4,8,3326,break down,verb,分解,breɪk daʊn
4,8,3327,die,verb,死,daɪ
4,8,3328,get off (the elevator),verb,下（电梯）,gɛt ɔf (ði ˈɛləˌveɪtər)
4,8,3329,get tied up in (traffic),verb,由于（交通状况）被滞留,gɛt taɪd ʌp ɪn (ˈtræfɪk)
4,8,3330,set goals for yourself,verb,为自己设定目标,sɛt goʊlz fɔr jərˈsɛlf
4,8,3331,swerve (to avoid someone),verb,（为避免撞上某人）急转弯,swɜrv (tu əˈvɔɪd ˈsʌmˌwʌn)
4,8,3332,tell someone what to do,verb,告诉别人该怎么办,tɛl ˈsʌmˌwʌn wʌt tu du
4,8,3333,would have / wouldn't have (lost my temper),verb,会/不会（发脾气）,wʊd hæv / ˈwʊdənt hæv (lɔst maɪ ˈtɛmpər)
4,8,3334,should have (apologized),verb,应该（道歉）,ʃʊd hæv (əˈpɑləˌʤaɪzd)
4,8,3335,shouldn't have (yelled),verb,不应该（大喊）,ˈʃʊdənt hæv (jɛld)
4,8,3336,could have (hung up),verb,可以（挂断）,kʊd hæv (hʌŋ ʌp)
4,8,3337,couldn't have (done much else),verb,再也无能为力了,ˈkʊdənt hæv (dʌn mʌʧ ɛls)
4,8,3338,couldn't have (forgotten),verb,无法（忘记）,ˈkʊdənt hæv (fərˈgɑtən)
4,8,3339,may / might have (forgotten),verb,可能/可能（忘记了）,meɪ / maɪt hæv (fərˈgɑtən)
4,8,3340,may / might not have (remembered),verb,可能/可能没有（记住）,meɪ / maɪt nɑt hæv (rɪˈmɛmbərd)
4,8,3341,must have (gotten tied up in traffic),verb,一定有（被束缚在交通中）,mʌst hæv (ˈgɑtən taɪd ʌp ɪn ˈtræfɪk)
4,8,3342,block the doors (on the subway),verb,堵门（在地铁上）,blɑk ðə dɔrz (ɑn ðə ˈsʌˌbweɪ)
4,8,3343,cause an accident,verb,造成事故,kɑz ən ˈæksədənt
4,8,3344,cut in line,verb,插队,kʌt ɪn laɪn
4,8,3345,get someone's order wrong,verb,错误地命令某人,gɛt ˈsʌmˌwʌnz ˈɔrdər rɔŋ
4,8,3346,hit a car,verb,打车,hɪt ə kɑr
4,8,3347,knock (a person) over,verb,撞倒（某人）,nɑk (ə ˈpɜrsən) ˈoʊvər
4,8,3348,throw litter (out of a car),verb,（从车里向外）扔垃圾,θroʊ ˈlɪtər (aʊt ʌv ə kɑr)
4,8,3349,make excuses,verb,找理由,meɪk ɪkˈskjusɪz
4,8,3350,make (too much) noise,verb,发出（太多）噪音,meɪk (tu mʌʧ) nɔɪz
4,8,3351,push ahead of people to get a seat,verb,推动人们坐下来,pʊʃ əˈhɛd ʌv ˈpipəl tu gɛt ə sit
4,8,3352,push (on the subway) to get past people,verb,（在地铁上）为通行而推人,pʊʃ (ɑn ðə ˈsʌˌbweɪ) tu gɛt pæst ˈpipəl
4,8,3353,scratch another car / vehicle,verb,刮伤另一辆汽车,skræʧ əˈnʌðər kɑr / ˈvihɪkəl
4,8,3354,spill (coffee) on someone,verb,将（咖啡）洒到某人身上,spɪl (ˈkɑfi) ɑn ˈsʌmˌwʌn
4,8,3355,take someone's parking spot,verb,带某人的停车位,teɪk ˈsʌmˌwʌnz ˈpɑrkɪŋ spɑt
4,9,3356,diamond ring,noun,钻石戒指,ˈdaɪmənd rɪŋ
4,9,3357,fiancé (male),noun,未婚夫,ˌfiː.ɑːnˈseɪ (meɪl)
4,9,3358,fiancée (female),noun,未婚妻,ˌfiː.ɑːnˈseɪ (ˈfiˌmeɪl)
4,9,3359,belongings,noun,财物,bɪˈlɔŋɪŋz
4,9,3360,inventory (of),noun,（某物品的）库存,ˌɪnvənˈtɔri (ʌv)
4,9,3361,application,noun,应用,ˌæpləˈkeɪʃən
4,9,3362,billionaire,noun,亿万富翁,ˌbɪljəˈnɛr
4,9,3363,budget,noun,预算,ˈbʌʤɪt
4,9,3364,checklist,noun,清单,ˈʧɛˌklɪst
4,9,3365,conveyer belt,noun,输送带,kənˈveɪər bɛlt
4,9,3366,market researcher,noun,市场调查员,ˈmɑrkət ˈrisərʧər
4,9,3367,saver,noun,保护程序,ˈseɪvər
4,9,3368,shopping center,noun,购物中心,ˈʃɑpɪŋ ˈsɛntər
4,9,3369,shredding machine,noun,碎纸机,ˈʃrɛdɪŋ məˈʃin
4,9,3370,spender,noun,消费者,ˈspɛndər
4,9,3371,treat,noun,对待,trit
4,9,3372,enormous,adjective,巨大,ɪˈnɔrməs
4,9,3373,reliable,adjective,可靠,rɪˈlaɪəbəl
4,9,3374,risky,adjective,有风险,ˈrɪski
4,9,3375,materialistic,adjective,唯物主义的,məˌtɪriəˈlɪstɪk
4,9,3376,systematic,adjective,系统的,ˌsɪstəˈmætɪk
4,9,3377,thrifty,adjective,节俭,ˈθrɪfti
4,9,3378,accumulate possessions,verb,积累财产,əˈkjumjəˌleɪt pəˈzɛʃənz
4,9,3379,be attached to something,verb,附于某物,bi əˈtæʧt tu ˈsʌmθɪŋ
4,9,3380,bury things underground,verb,把东西埋在地下,ˈbɛri θɪŋz ˈʌndərˌgraʊnd
4,9,3381,destroy your possessions,verb,破坏你的财产,dɪˈstrɔɪ jʊər pəˈzɛʃənz
4,9,3382,give (stuff) away,verb,把（东西）给人,gɪv (stʌf) əˈweɪ
4,9,3383,granulate,verb,颗粒状,ˈɡræn.jə.leɪt
4,9,3384,have a (huge) collection,verb,拥有（巨大的）收藏,hæv eɪ (hjuʤ) kəˈlɛkʃən
4,9,3385,have all the latest gadgets,verb,拥有所有最新的小工具,hæv ɔl ðə ˈleɪtəst ˈgæʤəts
4,9,3386,(not) have room for things,verb,（没有）足够空间放置物品,(nɑt) hæv rum fɔr θɪŋz
4,9,3387,(not) live without something,verb,（不能）没有某物照样生存,(nɑt) lɪv wɪˈθaʊt ˈsʌmθɪŋ
4,9,3388,get things under control,verb,控制一切,gɛt θɪŋz ˈʌndər kənˈtroʊl
4,9,3389,give yourself an allowance,verb,给自己津贴,gɪv jərˈsɛlf ən əˈlaʊəns
4,9,3390,for special treats,verb,特殊待遇,fɔr ˈspɛʃəl trits
4,9,3391,go through (a checklist),verb,把（某个清单）过一遍,goʊ θru (ə ˈʧɛˌklɪst)
4,9,3392,have / make a budget,verb,有预算,hæv / meɪk ə ˈbʌʤɪt
4,9,3393,keep track of (what you spend),verb,跟踪（您花了什么）,kip træk ʌv (wʌt ju spɛnd)
4,9,3394,stick to a monthly budget,verb,坚持每月预算,stɪk tu ə ˈmʌnθli ˈbʌʤɪt
4,9,3395,invest money in stocks / bonds,verb,将钱投资于股票/债券,ɪnˈvɛst ˈmʌni ɪn stɑks / bɑndz
4,9,3396,open a savings account,verb,开一个储蓄账户,ˈoʊpən ə ˈseɪvɪŋz əˈkaʊnt
4,9,3397,pay interest,verb,支付利息,peɪ ˈɪntrəst
4,9,3398,put (money) away for a rainy day,verb,存钱未雨绸缪,pʊt (ˈmʌni) əˈweɪ fɔr ə ˈreɪni deɪ
4,9,3399,set aside (money),verb,拨出（钱）,sɛt əˈsaɪd (ˈmʌni)
4,9,3400,apply for (a credit card),verb,申请（信用卡）,əˈplaɪ fɔr (ə ˈkrɛdət kɑrd)
4,9,3401,borrow money from (the bank),verb,从（银行）借钱,ˈbɑˌroʊ ˈmʌni frʌm (ðə bæŋk)
4,9,3402,fill out an application for (a loan),verb,填写（贷款）申请,fɪl aʊt ən ˌæpləˈkeɪʃən fɔr (ə loʊn)
4,9,3403,get into debt / be in debt,verb,负债/负债累累,gɛt ˈɪntu dɛt / bi ɪn dɛt
4,9,3404,get out of debt,verb,摆脱债务,gɛt aʊt ʌv dɛt
4,9,3405,have / take out a loan,verb,借/借,hæv / teɪk aʊt ə loʊn
4,9,3406,pay (money) back,verb,偿还（钱）,peɪ (ˈmʌni) bæk
4,9,3407,pay (a debt / a loan) off,verb,还清（债务/贷款）,peɪ (ə dɛt / ə loʊn) ɔf
4,9,3408,charge (clothes) to a credit card,verb,向信用卡收费（衣服）,ʧɑrʤ (kloʊðz) tu ə ˈkrɛdət kɑrd
4,9,3409,pay a bill on time,verb,准时付款,peɪ ə bɪl ɑn taɪm
4,9,3410,pay by check / in cash,verb,支票/现金支付,peɪ baɪ ʧɛk / ɪn kæʃ
4,9,3411,pay for (something) on credit cards,verb,用信用卡支付（某物）,peɪ fɔr (ˈsʌmθɪŋ) ɑn ˈkrɛdət kɑrdz
4,9,3412,take (a jacket) back to the store,verb,带（一件外套）回到商店,teɪk (ə ˈʤækət) bæk tu ðə stɔr
4,9,3413,use a credit card,verb,使用信用卡,juz ə ˈkrɛdət kɑrd
4,9,3414,waste money,verb,浪费金钱,weɪst ˈmʌni
4,9,3415,have a source of income,verb,有收入来源,hæv ə sɔrs ʌv ˈɪnˌkʌm
4,9,3416,make a fortune,verb,发财,meɪk ə ˈfɔrʧən
4,9,3417,pay off,verb,清偿,peɪ ɔf
4,9,3418,pay (the best) salary,verb,支付（最高）工资,peɪ (ðə bɛst) ˈsæləri
4,9,3419,sell something on line,verb,网上卖东西,sɛl ˈsʌmθɪŋ ɑn laɪn
4,9,3420,stuck / stuck (stick),verb,卡住/卡住,stʌk / stʌk (stɪk)
4,9,3421,apparently,adverb,显然地,əˈpɛrəntli
4,9,3422,evidently,adverb,显然地,ˈɛvədəntli
4,9,3423,in the past month,time expression,在过去的一个月,ɪn ðə pæst mʌnθ
4,9,3424,According to ...,expression,根据 ...,əˈkɔrdɪŋ tu ...
4,9,3425,by mistake,expression,因为失误,baɪ mɪsˈteɪk
4,10,3426,blues singer,noun,布鲁斯歌手,bluz ˈsɪŋər
4,10,3427,lead singer,noun,主唱,lid ˈsɪŋər
4,10,3428,music critic,noun,音乐评论家,ˈmjuzɪk ˈkrɪtɪk
4,10,3429,online sensation,noun,在线感动,ˈɔnˌlaɪn sɛnˈseɪʃən
4,10,3430,opera singer,noun,歌剧演唱家,ˈɑprə ˈsɪŋər
4,10,3431,opera voice,noun,歌剧声音,ˈɑprə vɔɪs
4,10,3432,publicity,noun,宣传,pəˈblɪsəti
4,10,3433,stage fright,noun,怯场,steɪʤ fraɪt
4,10,3434,tenor,noun,男高音,ˈtɛnər
4,10,3435,video -sharing website,noun,视频共享网站,ˈvɪdioʊ -ˈʃɛrɪŋ ˈwɛbˌsaɪt
4,10,3436,viral star,noun,病毒之星,ˈvaɪrəl stɑr
4,10,3437,catchy,noun,上口,ˈkæʧi
4,10,3438,English-born,noun,生于英国,ˈɪŋglɪʃ-bɔrn
4,10,3439,most-watched,noun,最受关注,moʊst-wɑʧt
4,10,3440,up-and-coming,noun,崭露头角,ʌp-ænd-ˈkʌmɪŋ
4,10,3441,Give it a chance.,expression,给它一个机会。,gɪv ɪt ə ʧæns.
4,10,3442,"If he had / hadn't (won), he ...",verb,他当初要是（没有）赢，他就...,"ɪf hi hæd / ˈhædənt (wʌn), hi ..."
4,10,3443,... could have (gotten) ...,verb,...本可以（得到）...,... kʊd hæv (ˈgɑtən) ...
4,10,3444,... might (not) have (had) ...,verb,...当初就可能（不）会有...,... maɪt (nɑt) hæv (hæd) ...
4,10,3445,... would have (done) ...,verb,...当初就会（做） ...,... wʊd hæv (dʌn) ...
4,10,3446,... wouldn't have (become) ...,verb,...当初就不会（成为）...,... ˈwʊdənt hæv (bɪˈkʌm) ...
4,10,3447,get a standing ovation,verb,被观众起立鼓掌,gɛt ə ˈstændɪŋ oʊˈveɪʃən
4,10,3448,have a gig,verb,演出,hæv ə gɪg
4,10,3449,have a singing career,verb,有歌唱事业,hæv ə ˈsɪŋɪŋ kəˈrɪr
4,10,3450,perform in front of people,verb,在人们面前表演,pərˈfɔrm ɪn frʌnt ʌv ˈpipəl
4,10,3451,sing a set of pop songs,verb,唱一组流行歌曲,sɪŋ ə sɛt ʌv pɑp sɔŋz
4,10,3452,have a difficult childhood,verb,童年艰难,hæv ə ˈdɪfəkəlt ˈʧaɪldˌhʊd
4,10,3453,spend your early years (moving from town to town),verb,（从一个镇到另一个镇）度过您的早年,spɛnd jʊər ˈɜrli jɪrz (ˈmuvɪŋ frʌm taʊn tu taʊn)
4,10,3454,be a contestant (on a game show),verb,（在游戏节目中）成为选手,bi ə kənˈtɛstənt (ɑn ə geɪm ʃoʊ)
4,10,3455,be in the headlines,verb,成为头条新闻,bi ɪn ðə ˈhɛˌdlaɪnz
4,10,3456,be in the right place at the right time,verb,在正确的时间在正确的地方,bi ɪn ðə raɪt pleɪs æt ðə raɪt taɪm
4,10,3457,be onto something,verb,在某事上,bi ˈɑntu ˈsʌmθɪŋ
4,10,3458,change your lifestyle,verb,改变你的生活方式,ʧeɪnʤ jʊər ˈlaɪfˌstaɪl
4,10,3459,enter a contest,verb,参加比赛,ˈɛntər ə ˈkɑntɛst
4,10,3460,find a way to (become a singer),verb,找到（成为歌手的）路子,faɪnd ə weɪ tu (bɪˈkʌm ə ˈsɪŋər)
4,10,3461,get an early start (as an actor),verb,早开始（准备成为演员）,gɛt ən ˈɜrli stɑrt (æz ən ˈæktər)
4,10,3462,get discovered,verb,被发现,gɛt dɪˈskʌvərd
4,10,3463,get (your name) known,verb,知道（你的名字）,gɛt (jʊər neɪm) noʊn
4,10,3464,have connections,verb,有联系,hæv kəˈnɛkʃənz
4,10,3465,have enough nerve to (sing in public),verb,有足够的胆量（在公共场合唱歌）,hæv ɪˈnʌf nɜrv tu (sɪŋ ɪn ˈpʌblɪk)
4,10,3466,have the confidence to (be a singer),verb,有信心（成为歌手）,hæv ðə ˈkɑnfədəns tu (bi ə ˈsɪŋər)
4,10,3467,make headlines,verb,成为头条新闻,meɪk ˈhɛˌdlaɪnz
4,10,3468,produce a video,verb,制作视频,ˈproʊdus ə ˈvɪdioʊ
4,10,3469,receive media attention,verb,受到媒体关注,rəˈsiv ˈmidiə əˈtɛnʃən
4,10,3470,record a podcast,verb,录制播客,ˈrɛkərd ə ˈpɔdˌkæst
4,10,3471,record music,verb,录制音乐,ˈrɛkərd ˈmjuzɪk
4,10,3472,take off (a career takes off),verb,起飞（事业起飞）,teɪk ɔf (ə kəˈrɪr teɪks ɔf)
4,10,3473,win a talent show / talent contest,verb,赢得才艺表演/才艺比赛,wɪn ə ˈtælənt ʃoʊ / ˈtælənt ˈkɑntɛst
